'Année','Athlète','Position','Age','Equipe','Matchs joués','%3Points','%2Points','Passes','Points'
1990,'Robert Parish*','C',36,'BOS',79,'0','0.58',103,1243
1990,'Zarko Paspalj','SF',23,'SAS',28,0,'0.346',10,72
1990,'Jim Paxson','PG',32,'BOS',72,'0.25','0.463',137,460
1990,'John Paxson','PG',29,'CHI',82,'0.359','0.539',335,819
1990,'Kenny Payne','SF',23,'PHI',35,'0.4','0.439',10,114
1990,'Will Perdue','C',24,'CHI',77,0,'0.422',46,294
1990,'Sam Perkins','SF',28,'DAL',76,'0.214','0.502',175,1206
1990,'Tim Perry','C',24,'PHO',60,1,'0.51',17,254
1990,'Chuck Person','SF',25,'IND',77,'0.372','0.517',230,1515
1990,'Jim Petersen','C',27,'GSW',43,0,'0.429',23,172
1990,'Drazen Petrovic*','SG',25,'POR',77,'0.459','0.49',116,583
1990,'Ricky Pierce','SG',30,'MIL',59,'0.346','0.535',133,1359
1990,'Ed Pinckney','PF',26,'BOS',77,0,'0.544',68,362
1990,'Scottie Pippen*','SF',24,'CHI',82,'0.25','0.514',444,1351
1990,'Olden Polynice','C',25,'SEA',79,'0.5','0.54',15,360
1990,'Terry Porter','PG',26,'POR',80,'0.374','0.491',726,1406
1990,'Paul Pressey','SG',31,'MIL',57,'0.14','0.503',244,628
1990,'Harold Pressley','SF',26,'SAC',72,'0.311','0.464',149,636
1990,'Mark Price','PG',25,'CLE',73,'0.406','0.487',666,1430
1990,'Brian Quinnett','SG',23,'NYK',31,0,'0.339',11,40
1990,'Kurt Rambis','PF',31,'TOT',74,0,'0.514',135,462
1990,'Kurt Rambis','PF',31,'CHH',16,0,'0.504',28,146
1990,'Kurt Rambis','PF',31,'PHO',58,0,'0.518',107,316
1990,'Blair Rasmussen','C',27,'DEN',81,0,'0.498',82,1001
1990,'J.R. Reid','C',21,'CHH',82,0,'0.443',101,908
1990,'Robert Reid','SF',34,'TOT',72,'0.313','0.398',90,414
1990,'Robert Reid','SF',34,'POR',12,'0.333','0.4',8,31
1990,'Robert Reid','SF',34,'CHH',60,'0.31','0.397',82,383
1990,'Jerry Reynolds','SF',27,'ORL',67,'0.071','0.424',180,858
1990,'Glen Rice','SF',22,'MIA',77,'0.246','0.452',138,1048
1990,'Pooh Richardson','PG',23,'MIN',82,'0.277','0.479',554,938
1990,'Mitch Richmond*','SG',24,'GSW',78,'0.358','0.508',223,1720
1990,'David Rivers','PG',25,'LAC',52,0,'0.417',155,219
1990,'Doc Rivers','PG',28,'ATL',48,'0.364','0.469',264,598
1990,'Fred Roberts','PF',29,'MIL',82,'0.182','0.501',147,857
1990,'Alvin Robertson','SG',27,'MIL',81,'0.154','0.513',445,1153
1990,'Clifford Robinson','PF',23,'POR',82,'0.273','0.405',72,746
1990,'David Robinson*','C',24,'SAS',82,0,'0.532',164,1993
1990,'Dennis Rodman*','SF',28,'DET',82,'0.111','0.589',72,719
1990,'Tree Rollins','C',34,'CLE',48,0,'0.46',24,125
1990,'Doug Roth','C',22,'WSB',42,0,'0.435',20,81
1990,'Scott Roth','SF',26,'MIN',71,'0.346','0.383',115,486
1990,'Jim Rowinski','PF',29,'MIA',14,'0','0.438',5,50
1990,'Brian Rowsom','PF',24,'CHH',44,'0.5','0.435',22,225
1990,'Donald Royal','SF',23,'MIN',66,0,'0.461',43,387
1990,'Delaney Rudd','PG',27,'UTA',77,'0.286','0.468',177,273
1990,'John Salley','PF',25,'DET',82,'0.25','0.515',67,593
1990,'Ralph Sampson*','C',29,'SAC',26,'0.25','0.376',28,109
1990,'Jeff Sanders','PF',24,'CHI',31,'0','0.325',9,28
1990,'Mike Sanders','SF',29,'IND',82,'0.357','0.473',89,510
1990,'Danny Schayes','C',30,'DEN',53,0,'0.5',61,551
1990,'Detlef Schrempf','PF',27,'IND',78,'0.354','0.526',247,1267
1990,'Byron Scott','SG',28,'LAL',77,'0.423','0.483',274,1197
1990,'Rony Seikaly','C',24,'MIA',74,0,'0.503',78,1228
1990,'Brad Sellers','PF',27,'TOT',59,0,'0.414',33,264
1990,'Brad Sellers','PF',27,'SEA',45,0,'0.431',32,217
1990,'Brad Sellers','PF',27,'MIN',14,0,'0.352',1,47
1990,'Charles Shackleford','C',23,'NJN',70,0,'0.463',56,573
1990,'John Shasky','C',25,'GSW',14,'0','0.286',1,10
1990,'Purvis Short','SF',32,'NJN',82,'0.286','0.461',145,1072
1990,'Dexter Shouse','PG',26,'PHI',3,0,0,2,0
1990,'Jerry Sichting','PG',33,'TOT',35,'0.25','0.416',94,121
1990,'Jerry Sichting','PG',33,'CHH',34,'0.25','0.439',92,118
1990,'Jerry Sichting','PG',33,'MIL',1,'0',0,2,3
1990,'Jack Sikma','C',34,'MIL',71,'0.342','0.439',229,986
1990,'Scott Skiles','PG',25,'ORL',70,'0.394','0.416',334,536
1990,'Charles Smith','PG',22,'BOS',60,0,'0.468',103,171
1990,'Charles Smith','PF',24,'LAC',78,'0.083','0.524',114,1645
1990,'Derek Smith','SF',28,'PHI',75,'0.444','0.513',109,668
1990,'Kenny Smith','PG',24,'TOT',79,'0.313','0.484',445,943
1990,'Kenny Smith','PG',24,'SAC',46,'0.373','0.471',303,688
1990,'Kenny Smith','PG',24,'ATL',33,'0.167','0.522',142,255
1990,'Larry Smith','PF',32,'HOU',74,0,'0.479',69,222
1990,'Michael Smith','PF',24,'BOS',65,'0.071','0.519',79,327
1990,'Otis Smith','SF',26,'ORL',65,'0.25','0.506',147,875
1990,'Rik Smits','C',23,'IND',82,0,'0.533',142,1271
1990,'Mike Smrek','C',27,'GSW',13,'0','0.417',1,21
1990,'Rory Sparrow','PG',31,'MIA',82,'0.2','0.43',298,487
1990,'John Stockton*','PG',27,'UTA',78,'0.416','0.528',1134,1345
1990,'Greg Stokes','PF',26,'SAC',11,'0','0.111',0,4
1990,'Rod Strickland','PG',23,'TOT',82,'0.267','0.461',468,868
1990,'Rod Strickland','PG',23,'NYK',51,'0.286','0.449',219,429
1990,'Rod Strickland','PG',23,'SAS',31,'0.222','0.474',249,439
1990,'Jon Sundvold','SG',28,'MIA',63,'0.44','0.395',102,384
1990,'Roy Tarpley','PF',25,'DAL',45,0,'0.455',67,758
1990,'Jay Taylor','SG',22,'NJN',17,'0.231','0.462',5,51
1990,'Leonard Taylor','PF',23,'GSW',10,0,0,1,11
1990,'Terry Teagle','SF',29,'GSW',82,'0.214','0.483',155,1323
1990,'Reggie Theus','SG',32,'ORL',76,'0.248','0.458',407,1438
1990,'Isiah Thomas*','PG',28,'DET',81,'0.309','0.453',765,1492
1990,'Billy Thompson','SF',26,'MIA',79,'0.5','0.516',166,867
1990,'LaSalle Thompson','C',28,'IND',82,'0.2','0.476',106,554
1990,'Mychal Thompson','C',35,'LAL',70,'0','0.5',43,706
1990,'Bob Thornton','PF',27,'PHI',56,'0.333','0.431',17,123
1990,'Otis Thorpe','PF',27,'HOU',82,0,'0.554',261,1401
1990,'Sedale Threatt','PG',28,'SEA',65,'0.25','0.52',216,744
1990,'Wayman Tisdale','PF',25,'SAC',79,0,'0.527',108,1758
1990,'Tom Tolbert','PF',24,'GSW',70,'0.278','0.502',58,616
1990,'Sedric Toney','PG',27,'TOT',64,'0.365','0.342',174,264
1990,'Sedric Toney','PG',27,'ATL',32,'0.538','0.39',52,88
1990,'Sedric Toney','PG',27,'SAC',32,'0.32','0.32',122,176
1990,'Kelly Tripucka','SF',30,'CHH',79,'0.365','0.437',224,1232
1990,'Trent Tucker','SG',30,'NYK',81,'0.388','0.438',173,667
1990,'Andre Turner','PG',25,'TOT',11,0,'0.306',23,26
1990,'Andre Turner','PG',25,'LAC',3,0,'0.167',3,4
1990,'Andre Turner','PG',25,'CHH',8,0,'0.375',20,22
1990,'Henry Turner','PF',23,'SAC',36,0,'0.487',22,156
1990,'Jeff Turner','PF',27,'ORL',60,'0.2','0.436',53,308
1990,'Melvin Turpin','C',29,'WSB',59,0,'0.531',27,276
1990,'Kelvin Upshaw','SG',27,'TOT',40,'0.267','0.458',54,160
1990,'Kelvin Upshaw','SG',27,'BOS',14,'0.4','0.294',28,30
1990,'Kelvin Upshaw','SG',27,'DAL',3,0,'0.5',0,2
1990,'Kelvin Upshaw','SG',27,'GSW',23,'0.222','0.516',26,128
1990,'Kiki Vandeweghe','SF',31,'NYK',22,'0.526','0.434',41,258
1990,'Jay Vincent','SF',30,'TOT',41,'0.5','0.47',18,214
1990,'Jay Vincent','SF',30,'PHI',17,1,'0.423',8,124
1990,'Jay Vincent','SF',30,'LAL',24,0,'0.532',10,90
1990,'Sam Vincent','PG',26,'ORL',63,'0.071','0.467',354,705
1990,'Gary Voce','PF',24,'CLE',1,'0','0.333',0,2
1990,'Alexander Volkov','C',25,'ATL',72,'0.382','0.496',83,357
1990,'Darrell Walker','PG',28,'WSB',81,'0.095','0.465',652,772
1990,'Kenny Walker','PF',25,'NYK',68,'0.4','0.533',49,535
1990,'Spud Webb','PG',26,'ATL',82,'0.053','0.491',477,751
1990,'Chris Welp','C',26,'TOT',27,'0','0.377',9,65
1990,'Chris Welp','C',26,'SAS',13,'0','0.304',5,15
1990,'Chris Welp','C',26,'GSW',14,'0','0.421',4,50
1990,'Bill Wennington','C',26,'DAL',60,0,'0.457',41,270
1990,'Doug West','SG',22,'MIN',52,'0.273','0.403',18,135
1990,'Mark West','C',29,'PHO',82,'0','0.625',45,861
1990,'Randy White','PF',22,'DAL',55,'0.071','0.387',21,237
1990,'Mitchell Wiggins','SG',30,'HOU',66,0,'0.489',104,1024
1990,'Morlon Wiley','PG',23,'ORL',40,'0.37','0.463',114,229
1990,'Dominique Wilkins*','SF',30,'ATL',80,'0.322','0.504',200,2138
1990,'Eddie Lee','C',27,'NYK',79,0,'0.458',16,371
1990,'Gerald Wilkins','SG',26,'NYK',82,'0.312','0.477',330,1191
1990,'Buck Williams','PF',29,'POR',82,0,'0.548',116,1114
1990,'Herb Williams','C',31,'DAL',81,'0.222','0.447',119,700
1990,'Hot Rod','PF',27,'CLE',82,'0','0.493',168,1381
1990,'John Williams','SF',23,'WSB',18,'0.111','0.5',84,327
1990,'Micheal Williams','PG',23,'TOT',28,0,'0.517',81,156
1990,'Micheal Williams','PG',23,'PHO',6,'0','0.2',4,5
1990,'Micheal Williams','PG',23,'CHH',22,0,'0.547',77,151
1990,'Mike Williams','PF-SF',26,'TOT',21,0,'0.353',2,15
1990,'Mike Williams','PF',26,'SAC',16,0,'0.462',2,15
1990,'Mike Williams','SF',26,'ATL',5,'0',0,0,0
1990,'Reggie Williams','SF',25,'TOT',47,'0.162','0.415',53,320
1990,'Reggie Williams','SF',25,'LAC',5,0,'0.404',10,60
1990,'Reggie Williams','SF',25,'CLE',32,'0.222','0.401',38,218
1990,'Reggie Williams','SF',25,'SAS',10,0,'0.514',5,42
1990,'Kevin Willis','PF',27,'ATL',81,'0.286','0.521',57,1006
1990,'David Wingate','SG',26,'SAS',78,0,'0.46',208,527
1990,'Randy Wittman','SF',30,'IND',61,'0.5','0.508',39,130
1990,'Joe Wolf','C',25,'LAC',77,'0.2','0.409',62,370
1990,'Leon Wood','SG',27,'NJN',28,'0.19','0.429',47,50
1990,'Mike Woodson','SG',31,'HOU',61,'0.293','0.407',66,394
1990,'Orlando Woolridge','SF',30,'LAL',62,0,'0.561',96,788
1990,'Haywoode Workman','PG',24,'ATL',6,'0','0.667',2,6
1990,'James Worthy*','SF',28,'LAL',80,'0.306','0.557',288,1685
1990,'Danny Young','PG',27,'POR',82,'0.271','0.454',231,383
1990,'Michael Young','SF',29,'LAC',45,'0.308','0.5',24,219
1991,'Alaa Abdelnaby','PF',22,'POR',43,'0','0.474',12,135
1991,'Mahmoud Abdul-Rauf','PG',21,'DEN',67,'0.24','0.432',206,942
1991,'Mark Acres','C',28,'ORL',68,'0.333','0.512',25,285
1991,'Michael Adams','PG',28,'DEN',66,'0.296','0.459',693,1752
1991,'Mark Aguirre','SF',31,'DET',78,'0.308','0.477',139,1104
1991,'Danny Ainge','SG',31,'POR',80,'0.406','0.508',285,890
1991,'Mark Alarie','PF',27,'WSB',42,'0.238','0.461',45,244
1991,'Steve Alford','PG',26,'DAL',34,'0.304','0.553',22,151
1991,'Greg Anderson','PF',26,'TOT',68,0,'0.431',16,292
1991,'Greg Anderson','PF',26,'MIL',26,0,'0.375',3,70
1991,'Greg Anderson','PF',26,'NJN',1,'0',1,1,8
1991,'Greg Anderson','PF',26,'DEN',41,'0','0.44',12,214
1991,'Nick Anderson','SG',23,'ORL',70,'0.293','0.479',106,990
1991,'Ron Anderson','SF',32,'PHI',82,'0.209','0.497',115,1198
1991,'Willie Anderson','SG',24,'SAS',75,'0.2','0.467',358,1083
1991,'Michael Ansley','SF',23,'ORL',67,'0','0.548',25,379
1991,'B.J. Armstrong','PG',23,'CHI',82,'0.5','0.48',301,720
1991,'Vincent Askew','SG',24,'GSW',7,'0','0.48',13,33
1991,'Keith Askins','SF',23,'MIA',39,'0.24','0.5',19,86
1991,'Milos Babic','PF',22,'CLE',12,'0','0.316',4,19
1991,'Thurl Bailey','PF',29,'UTA',82,0,'0.459',124,1017
1991,'Cedric Ball','PF',22,'LAC',7,'0','0.375',0,8
1991,'Ken Bannister','PF',30,'LAC',47,0,'0.538',9,111
1991,'Charles Barkley*','SF',27,'PHI',67,'0.284','0.614',284,1849
1991,'Dana Barros','PG',23,'SEA',66,'0.395','0.53',111,418
1991,'John Battle','SG',28,'ATL',79,'0.286','0.471',217,1078
1991,'Kenny Battle','SG',26,'TOT',56,'0.125','0.504',62,339
1991,'Kenny Battle','SG',26,'PHO',16,0,'0.452',15,96
1991,'Kenny Battle','SG',26,'DEN',40,'0.136','0.529',47,243
1991,'William Bedford','C',27,'DET',60,'0.385','0.441',32,272
1991,'Benoit Benjamin','C',26,'TOT',70,'0','0.496',119,982
1991,'Benoit Benjamin','C',26,'LAC',39,'0','0.492',74,581
1991,'Benoit Benjamin','C',26,'SEA',31,'0','0.502',45,401
1991,'Winston Bennett','SF',25,'CLE',27,'0','0.374',28,115
1991,'Larry Bird*','SF',34,'BOS',60,'0.389','0.47',431,1164
1991,'Rolando Blackman','SG',31,'DAL',80,'0.351','0.494',301,1590
1991,'Lance Blanks','SG',24,'DET',38,'0.125','0.533',26,64
1991,'Mookie Blaylock','PG',23,'NJN',72,'0.154','0.441',441,1017
1991,'Muggsy Bogues','PG',26,'CHH',81,0,'0.471',669,568
1991,'Manute Bol','C',28,'PHI',82,'0.071','0.427',20,155
1991,'Anthony Bonner','PF',22,'SAC',34,'0','0.448',49,250
1991,'Sam Bowie','C',29,'NJN',62,'0.182','0.442',147,801
1991,'Randy Breuer','C',30,'MIN',73,'0','0.453',73,429
1991,'Frank Brickowski','PF',31,'MIL',75,0,'0.528',131,942
1991,'Scott Brooks','PG',25,'MIN',80,'0.333','0.485',204,424
1991,'Chucky Brown','SF',22,'CLE',74,0,'0.528',80,627
1991,'Dee Brown','PG',22,'BOS',82,'0.206','0.479',344,712
1991,'Mike Brown','C',27,'UTA',82,'0','0.454',49,390
1991,'Tony Brown','SG-SF',30,'TOT',30,'0.25','0.397',16,83
1991,'Tony Brown','SF',30,'LAL',7,1,'0.5',3,5
1991,'Tony Brown','SG',30,'UTA',23,'0.182','0.394',13,78
1991,'Mark Bryant','PF',25,'POR',53,0,'0.49',27,272
1991,'Jud Buechler','SF',22,'NJN',74,'0.25','0.419',51,232
1991,'Matt Bullard','PF',23,'HOU',18,0,'0.5',2,39
1991,'Willie Burton','SF',22,'MIA',76,'0.133','0.454',107,915
1991,'Greg Butler','C',24,'LAC',9,'0','0.263',1,14
1991,'Michael Cage','C',29,'SEA',82,0,'0.511',89,522
1991,'Adrian Caldwell','PF',24,'HOU',42,0,'0.427',8,77
1991,'Rick Calloway','SG',24,'SAC',64,0,'0.395',61,205
1991,'Elden Campbell','PF',22,'LAL',52,'0','0.455',10,144
1991,'Tony Campbell','SG',28,'MIN',77,'0.262','0.441',214,1678
1991,'Antoine Carr','PF',29,'SAC',77,0,'0.513',191,1551
1991,'Joe Barry','C',32,'PHO',11,'0','0.361',11,37
1991,'Bill Cartwright','C',33,'CHI',79,'0','0.49',126,760
1991,'Terry Catledge','PF',27,'ORL',51,0,'0.466',58,745
1991,'Duane Causwell','C',22,'SAC',76,'0','0.508',69,525
1991,'Cedric Ceballos','SF',21,'PHO',63,'0.167','0.492',35,519
1991,'Tom Chambers','PF',31,'PHO',76,'0.274','0.447',194,1511
1991,'Rex Chapman','PG',23,'CHH',70,'0.324','0.468',250,1102
1991,'Maurice Cheeks','PG',34,'NYK',76,'0.25','0.51',435,592
1991,'Derrick Chievous','SF',23,'CLE',18,'0','0.37',2,43
1991,'Richard Coffey','SF',25,'MIN',52,0,'0.378',3,68
1991,'Derrick Coleman','PF',23,'NJN',74,'0.342','0.472',163,1364
1991,'Bimbo Coles','PG',22,'MIA',82,'0.176','0.435',232,401
1991,'Steve Colter','PG',28,'SAC',19,'0.357','0.429',37,58
1991,'Lester Conner','PG',31,'TOT',74,0,'0.475',165,260
1991,'Lester Conner','PG',31,'NJN',35,0,'0.532',58,145
1991,'Lester Conner','PG',31,'MIL',39,0,'0.409',107,115
1991,'Anthony Cook','PF',23,'DEN',58,0,'0.421',26,307
1991,'Wayne Cooper','C',34,'POR',67,0,'0.396',22,147
1991,'Tyrone Corbin','SF',28,'MIN',82,'0.2','0.45',347,1472
1991,'Dave Corzine','C',34,'SEA',28,'0','0.447',4,47
1991,'Pat Cummings','PF',34,'UTA',4,'0','0.667',0,15
1991,'Terry Cummings','PF',29,'SAS',67,'0.212','0.493',157,1177
1991,'Earl Cureton','PF',33,'CHH',9,0,'0.348',3,17
1991,'Dell Curry','SG',26,'CHH',76,'0.372','0.485',166,802
1991,'Quintin Dailey','SG',30,'SEA',30,0,'0.474',16,184
1991,'Adrian Dantley*','SF',34,'MIL',10,'0.333','0.383',9,57
1991,'Brad Daugherty','C',25,'CLE',76,0,'0.525',253,1645
1991,'Brad Davis','PG',35,'DAL',80,'0.259','0.476',230,431
1991,'Terry Davis','PF',23,'MIA',55,'0.5','0.487',39,300
1991,'Walter Davis','SG',36,'TOT',71,'0.306','0.475',125,924
1991,'Walter Davis','SG',36,'DEN',39,'0.303','0.483',84,728
1991,'Walter Davis','SG',36,'POR',32,'0.333','0.448',41,196
1991,'Johnny Dawkins','PG',27,'PHI',4,'0.25','0.676',28,63
1991,'Tony Dawson','SF',23,'SAC',4,1,'0.5',0,9
1991,'Byron Dinkins','PG',23,'TOT',12,'0','0.412',19,36
1991,'Byron Dinkins','PG',23,'SAS',10,'0','0.394',19,34
1991,'Byron Dinkins','PG',23,'IND',2,'0',1,0,2
1991,'Vlade Divac','C',22,'LAL',82,'0.357','0.57',92,921
1991,'James Donaldson','C',33,'DAL',82,'0','0.532',69,819
1991,'Sherman Douglas','PG',24,'MIA',73,'0.129','0.516',624,1352
1991,'Greg Dreiling','C',28,'IND',73,0,'0.51',51,259
1991,'Larry Drew','PG',32,'LAL',48,'0.424','0.435',118,139
1991,'Clyde Drexler*','SG',28,'POR',82,'0.319','0.509',493,1767
1991,'Kevin Duckworth','C',26,'POR',81,0,'0.482',89,1282
1991,'Chris Dudley','C',25,'NJN',61,'0','0.408',37,434
1991,'Joe Dumars*','SG',27,'DET',80,'0.311','0.488',443,1629
1991,'T.R. Dunn','SG',35,'DEN',17,'0.25','0.465',24,52
1991,'Ledell Eackles','SG',24,'WSB',67,'0.237','0.471',136,868
1991,'Mark Eaton','C',34,'UTA',80,'0','0.579',51,409
1991,'Blue Edwards','SF',25,'UTA',62,'0.25','0.541',108,576
1991,'James Edwards','C',35,'DET',72,'0.5','0.484',65,982
1991,'Kevin Edwards','SG',25,'MIA',79,'0.286','0.422',240,955
1991,'Craig Ehlo','SG',29,'CLE',82,'0.329','0.473',376,832
1991,'Mario Elie','SF-SG',27,'TOT',33,'0.4','0.503',45,237
1991,'Mario Elie','SG',27,'PHI',3,'0.5','0.2',1,6
1991,'Mario Elie','SF',27,'GSW',30,'0.375','0.514',44,231
1991,'Sean Elliott','SF',22,'SAS',82,'0.313','0.502',238,1301
1991,'Dale Ellis','SG',30,'TOT',51,'0.363','0.504',95,857
1991,'Dale Ellis','SG',30,'SEA',30,'0.303','0.51',64,451
1991,'Dale Ellis','SG',30,'MIL',21,'0.441','0.498',31,406
1991,'Pervis Ellison','C',23,'WSB',76,0,'0.517',102,791
1991,'A.J. English','SG',23,'WSB',70,'0.097','0.458',177,616
1991,'Alex English*','SF',37,'DAL',79,0,'0.439',105,763
1991,'Patrick Ewing*','C',28,'NYK',81,0,'0.516',244,2154
1991,'Jim Farmer','SG',26,'TOT',27,'0.217','0.48',38,255
1991,'Jim Farmer','SG',26,'PHI',2,0,'0.333',0,6
1991,'Jim Farmer','SG',26,'DEN',25,'0.227','0.485',38,249
1991,'Dave Feitl','C',28,'HOU',52,0,'0.38',8,137
1991,'Duane Ferrell','SF',25,'ATL',78,'0.667','0.487',55,475
1991,'Danny Ferry','PF',24,'CLE',81,'0.299','0.445',142,697
1991,'Vern Fleming','PG',28,'IND',69,'0.222','0.539',369,877
1991,'Sleepy Floyd','PG',30,'HOU',82,'0.273','0.443',317,1005
1991,'Greg Foster','PF',22,'WSB',54,0,'0.471',37,236
1991,'Anthony Frederick','SF',26,'SAC',35,'0','0.399',44,177
1991,'Corey Gaines','SG',25,'DEN',10,'0.238','0.469',91,83
1991,'Kevin Gamble','SF',25,'BOS',82,0,'0.592',256,1281
1991,'Winston Garland','PG',26,'LAC',69,'0.154','0.44',317,564
1991,'Tom Garrick','SG',24,'LAC',67,0,'0.467',223,260
1991,'Kenny Gattison','PF',26,'CHH',72,0,'0.534',44,650
1991,'Tate George','PG',22,'NJN',56,0,'0.419',104,192
1991,'Derrick Gervin','PF',27,'NJN',56,'0.25','0.429',30,425
1991,'Kendall Gill','SG',22,'CHH',82,'0.143','0.455',303,906
1991,'Armen Gilliam','PF',26,'TOT',75,0,'0.487',105,1242
1991,'Armen Gilliam','PF',26,'CHH',25,'0','0.513',27,494
1991,'Armen Gilliam','PF',26,'PHI',50,0,'0.472',78,748
1991,'Gerald Glass','SF',23,'MIN',51,'0.118','0.455',42,352
1991,'Mike Gminski','C',31,'TOT',80,'0.143','0.447',93,844
1991,'Mike Gminski','C',31,'PHI',30,'0.125','0.391',33,272
1991,'Mike Gminski','C',31,'CHH',50,'0.167','0.477',60,572
1991,'Dan Godfread','C',23,'MIN',10,0,'0.455',0,13
1991,'Jim Grandholm','PF',30,'DAL',26,'0.529','0.512',8,79
1991,'Gary Grant','PG',25,'LAC',68,'0.231','0.467',587,590
1991,'Greg Grant','PG',24,'NYK',22,'0.333','0.375',20,26
1991,'Harvey Grant','PF',25,'WSB',77,'0.133','0.502',204,1405
1991,'Horace Grant','PF',25,'CHI',78,'0.167','0.55',178,1000
1991,'Stuart Gray','C',27,'NYK',8,'0','0.333',0,11
1991,'Jeff Grayer','SG',25,'MIL',82,0,'0.436',123,521
1991,'A.C. Green','PF',27,'LAL',82,'0.2','0.507',71,750
1991,'Rickey Green','PG',36,'PHI',79,'0.222','0.475',413,793
1991,'Sidney Green','PF',30,'SAS',66,0,'0.465',52,443
1991,'Dave Greenwood','PF',33,'SAS',63,0,'0.509',52,239
1991,'Darrell Griffith','SG',32,'UTA',75,'0.348','0.41',37,430
1991,'Scott Haffner','PG',24,'CHH',7,0,'0.421',9,17
1991,'Jack Haley','PF',27,'NJN',78,'0','0.469',31,434
1991,'Tom Hammonds','PF',23,'WSB',70,0,'0.467',43,367
1991,'Bob Hansen','SG',30,'SAC',36,'0.275','0.412',90,229
1991,'Tim Hardaway','PG',24,'GSW',82,'0.385','0.494',793,1881
1991,'Derek Harper','PG',29,'DAL',77,'0.362','0.493',548,1519
1991,'Ron Harper','SG',27,'LAC',39,'0.324','0.408',209,763
1991,'Tony Harris','SG',23,'PHI',6,0,'0.286',0,10
1991,'Scott Hastings','PF',30,'DET',27,'0.75','0.542',7,48
1991,'Hersey Hawkins','SG',24,'PHI',80,'0.4','0.491',299,1767
1991,'Gerald Henderson','PG',35,'DET',23,'0.333','0.448',62,123
1991,'Steve Henson','PG',22,'MIL',68,'0.333','0.452',131,214
1991,'Mike Higgins','SF',23,'SAC',7,'0','0.6',2,16
1991,'Rod Higgins','SF',31,'GSW',82,'0.332','0.549',113,776
1991,'Sean Higgins','SF',22,'SAS',50,'0.158','0.487',35,225
1991,'Tyrone Hill','PF',22,'GSW',74,'0','0.492',19,390
1991,'Roy Hinson','PF',29,'NJN',9,'0','0.513',4,41
1991,'Craig Hodges','SG',30,'CHI',73,'0.383','0.445',97,362
1991,'Dave Hoppen','C',26,'TOT',30,0,'0.571',3,64
1991,'Dave Hoppen','C',26,'CHH',19,0,'0.581',3,44
1991,'Dave Hoppen','C',26,'PHI',11,0,'0.545',0,20
1991,'Dennis Hopson','SF',25,'CHI',61,'0.2','0.431',65,264
1991,'Jeff Hornacek','SG',27,'PHO',80,'0.418','0.534',409,1350
1991,'Jay Humphries','PG',28,'MIL',80,'0.373','0.528',538,1215
1991,'Byron Irvin','SG',24,'WSB',33,'0.2','0.476',24,171
1991,'Mark Jackson','PG',25,'NYK',72,'0.255','0.519',452,630
1991,'Dave Jamerson','SG',23,'HOU',37,'0.263','0.404',27,113
1991,'Henry James','PF',25,'CLE',37,'0.4','0.454',32,300
1991,'Les Jepsen','C',23,'GSW',21,0,'0.314',1,28
1991,'Avery Johnson','PG',25,'TOT',68,'0.111','0.481',230,320
1991,'Avery Johnson','PG',25,'DEN',21,0,'0.453',77,79
1991,'Avery Johnson','PG',25,'SAS',47,'0.2','0.49',153,241
1991,'Buck Johnson','SF',27,'HOU',73,'0.133','0.483',142,991
1991,'Eddie Johnson','SG',31,'TOT',81,'0.325','0.503',111,1354
1991,'Eddie Johnson','SG',31,'PHO',15,'0.286','0.497',17,203
1991,'Eddie Johnson','SG',31,'SEA',66,'0.333','0.504',94,1151
1991,'Kevin Johnson','PG',24,'PHO',77,'0.205','0.529',781,1710
1991,'Magic Johnson*','PG',31,'LAL',79,'0.32','0.532',989,1531
1991,'Steve Johnson','C',33,'GSW',24,'0','0.54',17,90
1991,'Vinnie Johnson','SG',34,'DET',82,'0.324','0.438',271,958
1991,'Charles Jones','C',33,'WSB',62,'0','0.54',48,163
1991,'Michael Jordan*','SG',27,'CHI',82,'0.312','0.551',453,2580
1991,'Shawn Kemp','PF',21,'SEA',81,'0.167','0.513',144,1214
1991,'Steve Kerr','PG',25,'CLE',57,'0.452','0.441',131,271
1991,'Jerome Kersey','SF',28,'POR',73,'0.308','0.481',227,1084
1991,'Alec Kessler','C',24,'MIA',78,0,'0.429',31,486
1991,'Randolph Keys','SF',24,'CHH',44,'0.214','0.427',18,140
1991,'Bo Kimble','SG',24,'LAC',62,'0.292','0.397',76,429
1991,'Bernard King*','SF',34,'WSB',64,'0.216','0.478',292,1817
1991,'Stacey King','PF',24,'CHI',76,0,'0.47',65,419
1991,'Greg Kite','C',29,'ORL',82,'0','0.491',59,395
1991,'Joe Kleine','C',29,'BOS',72,0,'0.472',21,258
1991,'Negele Knight','PG',23,'PHO',64,'0.24','0.442',191,339
1991,'Bart Kofoed','SG',26,'GSW',5,'0',0,4,3
1991,'Jon Koncak','C',27,'ATL',77,'0.125','0.444',124,313
1991,'Frank Kornet','PF',24,'MIL',32,'0.278','0.409',9,58
1991,'Bill Laimbeer','C',33,'DET',82,'0.296','0.513',157,904
1991,'Jerome Lane','PF',24,'DEN',62,'0.25','0.44',123,463
1991,'Andrew Lang','C',24,'PHO',63,0,'0.58',27,311
1991,'Eric Leckner','C',24,'TOT',72,'0','0.446',39,324
1991,'Eric Leckner','C',24,'SAC',32,'0','0.406',18,94
